year,month,date,time,temperature,relativehumidity,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed,power
2019,1,20,20,24.1,73,0,0,0,16.3,0
2019,1,20,21,23.7,76,0,0,0,15,0
2019,1,20,22,23.3,79,0,0,0,13.6,0
2019,1,20,23,22.9,82,0,0,0,12.4,0
2019,1,21,0,22.9,83,0,0,0,12.1,0
2019,1,21,1,22.5,85,0,0,0,12.1,0
2019,1,21,2,22.2,87,0,0,0,11.6,0
2019,1,21,3,21.9,87,0,0,0,9.7,0
2019,1,21,4,21.8,88,0,0,0,10.1,0
2019,1,21,5,21.5,89,0,0,0,10.8,0
2019,1,21,6,21.4,89,0,0,0,10.4,0
2019,1,21,7,21.7,88,10,30,0,10.8,9.854404
2019,1,21,8,22.9,81,99,111,212.7,10.4,94.45974615
2019,1,21,9,24.2,75,188,187,348.8,12.3,172.32268
2019,1,21,10,25.3,67,309,259,410.7,13.2,274.5267704
2019,1,21,11,26.1,63,419,273,490.7,13.4,362.2933571
2019,1,21,12,26.6,60,595,227,622,13.7,505.93088
2019,1,21,13,26.8,58,571,225,700,14,482.8493626
2019,1,21,14,26.9,58,582,186,723.8,14.5,489.9725886
2019,1,21,15,26.7,59,453,139,744.7,13.7,384.1297079
2019,1,21,16,26.2,61,273,134,654.2,14.7,235.8178914
2019,1,21,17,25.5,64,117,75,535.7,15.9,103.599756
2019,1,21,18,24.6,67,10,12,164.3,14.9,9.142518
2019,1,21,19,24.1,70,0,0,0,14.1,0
2019,1,21,20,23.8,72,0,0,0,13.4,0
2019,1,21,21,23.5,73,0,0,0,12.6,0
2019,1,21,22,23.4,73,0,0,0,11.4,0
2019,1,21,23,23.2,74,0,0,0,10.6,0
2019,1,22,0,23,77,0,0,0,9.3,0
2019,1,22,1,22.8,77,0,0,0,8.2,0
2019,1,22,2,22.6,78,0,0,0,6.7,0
2019,1,22,3,22,81,0,0,0,6.1,0
2019,1,22,4,21.5,85,0,0,0,9.3,0
2019,1,22,5,21.2,88,0,0,0,11.9,0
2019,1,22,6,21,92,0,0,0,12.9,0
2019,1,22,7,21,93,25,26,0,13.1,25.04055
2019,1,22,8,22.3,85,158,84,387.2,12.6,153.1155485
2019,1,22,9,23.9,76,334,121,588.1,11,309.2701724
2019,1,22,10,25.2,68,475,160,684.1,8,423.05229
2019,1,22,11,26,63,524,189,683.7,6.4,455.028238
2019,1,22,12,27,63,596,199,683,8.8,495.424404
2019,1,22,13,27.3,62,593,208,707.6,11.2,487.1316507
2019,1,22,14,27.3,62,578,169,733.7,13.3,474.8096022
2019,1,22,15,26.9,65,447,143,730.3,16.9,371.9912768
2019,1,22,16,26.3,69,305,106,681.7,17.8,258.8585478
2019,1,22,17,25.7,71,125,68,587.1,16.9,108.4820688
2019,1,22,18,24.9,74,10,12,175.3,15.9,8.926449
2019,1,22,19,24.5,77,0,0,0,15.6,0
2019,1,22,20,24.3,79,0,0,0,15.7,0
2019,1,22,21,24.1,80,0,0,0,14.6,0
2019,1,22,22,23.9,81,0,0,0,13.9,0
2019,1,22,23,23.7,82,0,0,0,12.9,0
2019,1,23,0,23.8,82,0,0,0,11.5,0
2019,1,23,1,23.6,82,0,0,0,9.7,0
2019,1,23,2,23.2,84,0,0,0,7.7,0
2019,1,23,3,22.8,87,0,0,0,6.8,0
2019,1,23,4,22.3,91,0,0,0,9,0
2019,1,23,5,22.1,93,0,0,0,10.5,0
2019,1,23,6,22,94,0,0,0,11.9,0
2019,1,23,7,22.2,92,14,22,0,12.2,13.4534064
2019,1,23,8,23.2,85,44,106,145.4,13.1,41.223182
2019,1,23,9,24.1,79,118,168,174,12,107.8552273
2019,1,23,10,25.2,73,330,196,349.1,10.4,291.455307
2019,1,23,11,26.4,68,590,166,625.8,9.2,499.408332
2019,1,23,12,27.5,63,614,188,752.1,11.1,498.9893575
2019,1,23,13,27.7,64,503,226,656,13.7,404.3753816
2019,1,23,14,27.6,64,592,162,679.8,16,478.1190912
2019,1,23,15,27.2,67,469,138,759,17.7,383.8132319
2019,1,23,16,26.6,71,322,95,715.1,18.8,268.8334208
2019,1,23,17,26,73,132,65,616.7,18.6,112.726614
2019,1,23,18,25.2,76,10,13,185.9,17.4,8.787348
2019,1,23,19,24.9,77,0,0,0,16.8,0
2019,1,23,20,24.7,77,0,0,0,15.3,0
2019,1,23,21,24.5,78,0,0,0,13.6,0
2019,1,23,22,24.3,79,0,0,0,12,0
2019,1,23,23,24.1,80,0,0,0,11.2,0
2019,1,24,0,24,80,0,0,0,10.4,0
2019,1,24,1,23.8,81,0,0,0,7.9,0
2019,1,24,2,23.2,84,0,0,0,4.9,0
2019,1,24,3,22.3,88,0,0,0,4.8,0
2019,1,24,4,21.7,92,0,0,0,6.6,0
2019,1,24,5,22,92,0,0,0,9,0
2019,1,24,6,22.5,92,0,0,0,10,0
2019,1,24,7,22.8,91,18,19,0,10.3,16.9449786
2019,1,24,8,23.9,84,76,96,218.9,10.9,69.4197224
2019,1,24,9,24.9,77,167,159,275.9,9.4,148.3171172
2019,1,24,10,26,71,389,194,445.4,8,333.3210685
2019,1,24,11,26.8,67,545,195,633.9,8.8,454.0487105
2019,1,24,12,27.4,65,699,156,757.5,11.5,568.772106
2019,1,24,13,27.7,65,734,139,854.8,13.8,589.1034455
2019,1,24,14,27.6,66,658,126,871,16.2,529.6593372
2019,1,24,15,27.3,68,461,137,787.7,16.9,374.9398746
2019,1,24,16,26.9,69,295,101,670.9,17.7,243.8654818
2019,1,24,17,26.3,70,132,64,580.7,16.9,111.843138
2019,1,24,18,25.6,73,11,13,189.5,15.5,9.5545307
2019,1,24,19,25.2,75,0,0,0,14.8,0
2019,1,24,20,25,77,0,0,0,14.4,0
2019,1,24,21,24.8,78,0,0,0,14.1,0
2019,1,24,22,24.7,78,0,0,0,14.4,0
2019,1,24,23,24.5,79,0,0,0,13.4,0
2019,1,25,0,24.5,82,0,0,0,12.3,0
2019,1,25,1,24.5,81,0,0,0,10.1,0
2019,1,25,2,24.5,82,0,0,0,8.7,0
2019,1,25,3,24.2,85,0,0,0,6.8,0
2019,1,25,4,23.9,86,0,0,0,6.1,0
2019,1,25,5,23.7,89,0,0,0,7.2,0
2019,1,25,6,23.4,90,0,0,0,8.4,0
2019,1,25,7,23.6,90,11,20,0,8.6,10.061161
2019,1,25,8,24.6,84,79,94,186.2,8.3,70.1783544
2019,1,25,9,25.4,80,144,150,265.4,5.9,124.641792
2019,1,25,10,26.3,76,306,202,356.8,5.9,256.6655172
2019,1,25,11,27,74,502,191,543.8,8.7,409.683204
2019,1,25,12,27.5,72,593,188,673,11.2,474.73801
2019,1,25,13,27.6,72,565,194,684.5,13.3,450.255732
2019,1,25,14,27.6,72,564,148,702.2,15.8,449.4588192
2019,1,25,15,27.4,74,404,154,683.6,17.2,323.8150496
2019,1,25,16,26.9,77,249,103,583.6,16.6,203.0837651
2019,1,25,17,26.3,80,64,62,389.6,15.9,53.318144
2019,1,25,18,25.8,83,8,12,90.7,14.3,6.7742688
2019,1,25,19,25.6,85,0,0,0,14.3,0
2019,1,25,20,25.4,86,0,0,0,15.6,0
2019,1,25,21,25.4,86,0,0,0,17.2,0
2019,1,25,22,25.4,87,0,0,0,16.6,0
2019,1,25,23,25.3,87,0,0,0,14.5,0
2019,1,26,0,25.2,88,0,0,0,11.2,0
2019,1,26,1,25.1,88,0,0,0,8.5,0
2019,1,26,2,24.9,89,0,0,0,6.6,0
2019,1,26,3,24.7,90,0,0,0,6.2,0
2019,1,26,4,24.4,92,0,0,0,5.4,0
2019,1,26,5,24.3,92,0,0,0,4.7,0
2019,1,26,6,24.3,91,0,0,0,3.4,0
2019,1,26,7,24.5,90,16,20,0,3.4,14.12372
2019,1,26,8,25.5,86,121,80,279.1,3.8,103.2304845
2019,1,26,9,26.1,82,234,119,427.8,4.7,195.9626682
2019,1,26,10,26.8,79,343,162,475.6,7.3,280.0407379
2019,1,26,11,27.4,76,498,185,567.6,10.5,397.8111648
2019,1,26,12,27.7,72,490,181,603.9,12.6,388.695244
2019,1,26,13,27.8,71,524,155,599.9,13.7,414.4453288
2019,1,26,14,27.7,72,389,202,567.2,14.7,308.5764284
2019,1,26,15,27.4,74,266,137,447.6,15.2,213.2049584
2019,1,26,16,27.2,74,232,121,450.8,13.6,187.6444304
2019,1,26,17,26.8,76,88,65,424.4,13.2,72.2139616
2019,1,26,18,26.3,79,9,9,128.2,11.9,7.51064445
2019,1,26,19,25.9,82,0,0,0,12.2,0
2019,1,26,20,25.7,84,0,0,0,11.9,0
2019,1,26,21,25.5,85,0,0,0,11.9,0
2019,1,26,22,25.4,86,0,0,0,11.9,0
2019,1,26,23,25.1,87,0,0,0,11.2,0
2019,1,27,0,25.2,87,0,0,0,11.2,0
2019,1,27,1,25.1,87,0,0,0,10.8,0
2019,1,27,2,24.9,88,0,0,0,10.9,0
2019,1,27,3,24.8,88,0,0,0,9.5,0
2019,1,27,4,24.6,88,0,0,0,9.5,0
2019,1,27,5,24.6,88,0,0,0,8.9,0
2019,1,27,6,24.5,88,0,0,0,8.2,0
2019,1,27,7,24.7,87,20,19,0,7.9,17.603897
2019,1,27,8,25.6,82,135,69,317.5,9.6,115.482483
2019,1,27,9,26.5,77,325,108,536.9,11.2,269.7835563
2019,1,27,10,27.1,73,448,141,646.4,11.9,364.5949216
2019,1,27,11,27.5,72,592,134,702.6,14,473.93744
2019,1,27,12,27.5,72,565,170,709,16.6,452.32205
2019,1,27,13,27.3,73,496,159,615.9,18.7,400.0368216
2019,1,27,14,27.2,71,544,148,649.7,19.4,442.2210272
2019,1,27,15,26.6,72,268,159,563.8,18.7,223.3739264
2019,1,27,16,26.3,72,171,112,375.7,18.7,144.4020444
2019,1,27,17,26,73,78,61,333,18.4,66.611181
2019,1,27,18,25.6,74,6,12,113.3,17.6,5.2027836
2019,1,27,19,25.3,76,0,0,0,16.6,0
2019,1,27,20,25.1,77,0,0,0,14.8,0
2019,1,27,21,24.9,78,0,0,0,14,0
2019,1,27,22,24.7,79,0,0,0,12.7,0
2019,1,27,23,24.5,80,0,0,0,10.6,0
2019,1,28,0,24.6,79,0,0,0,8.5,0
2019,1,28,1,24.3,80,0,0,0,8,0
2019,1,28,2,24.2,81,0,0,0,8.2,0
2019,1,28,3,24.1,82,0,0,0,8.2,0
2019,1,28,4,24,82,0,0,0,8.7,0
2019,1,28,5,24.1,82,0,0,0,9.3,0
2019,1,28,6,24.1,82,0,0,0,9.5,0
2019,1,28,7,24.2,82,12,19,0,9.8,10.8691872
2019,1,28,8,25,77,68,97,170.3,10.8,60.146
2019,1,28,9,25.7,72,162,149,260.5,10.7,140.3567352
2019,1,28,10,26.5,68,336,166,402.1,11.5,283.171728
2019,1,28,11,27,66,431,202,526,12.4,356.487858
2019,1,28,12,27.2,65,372,253,484.3,13.4,305.447154
2019,1,28,13,27.2,65,473,175,496.7,15.3,388.3776985
2019,1,28,14,26.8,67,309,175,480.9,16.9,257.4331221
2019,1,28,15,26.7,67,283,154,408.1,17.4,236.8157726
2019,1,28,16,26.4,66,191,116,420.1,18.4,162.2129766
2019,1,28,17,26,67,86,71,367.2,19.5,74.185363
2019,1,28,18,25.5,69,9,12,129.4,19,7.90309575
2019,1,28,19,25.3,69,0,0,0,19.7,0
2019,1,28,20,25.2,70,0,0,0,19.1,0
2019,1,28,21,25.2,70,0,0,0,18.8,0
2019,1,28,22,25.1,71,0,0,0,17.1,0
2019,1,28,23,25,72,0,0,0,16.1,0
2019,1,29,0,24.7,71,0,0,0,16.2,0
2019,1,29,1,24.4,73,0,0,0,16.3,0
2019,1,29,2,24,76,0,0,0,17.1,0
2019,1,29,3,23.8,77,0,0,0,16.5,0
2019,1,29,4,23.7,78,0,0,0,18.3,0
2019,1,29,5,23.6,79,0,0,0,18.3,0
2019,1,29,6,23.5,79,0,0,0,17,0
2019,1,29,7,23.7,78,13,21,0,14.6,12.0908307
2019,1,29,8,24.3,75,98,83,221.4,14.6,89.4711825
2019,1,29,9,25.3,70,225,128,372.6,17.2,198.8980875
2019,1,29,10,26.3,64,407,170,523.8,18.1,348.3174376
2019,1,29,11,26.9,61,342,223,522,17.6,286.5029247
2019,1,29,12,27.4,62,280,235,370.9,17.1,228.970336
2019,1,29,13,27.6,61,262,246,303.1,17.3,212.6533218
2019,1,29,14,27.8,60,421,179,412.6,18.4,339.128972
2019,1,29,15,27.9,60,462,129,632.6,17.8,370.432062
2019,1,29,16,27.4,63,286,85,663.1,19.1,233.4900568
2019,1,29,17,26.7,66,113,63,515.1,19.8,94.7166339
2019,1,29,18,26,70,10,11,166,19.3,8.58305
2019,1,29,19,25.7,71,0,0,0,20.2,0
2019,1,29,20,25.5,72,0,0,0,21.1,0
2019,1,29,21,25.3,73,0,0,0,20.5,0
2019,1,29,22,24.8,76,0,0,0,20.7,0
2019,1,29,23,24.3,79,0,0,0,20.5,0
2019,1,30,0,23.6,85,0,0,0,19.5,0
2019,1,30,1,23.3,87,0,0,0,19.3,0
2019,1,30,2,23.2,88,0,0,0,18.6,0
2019,1,30,3,23.2,88,0,0,0,16.4,0
2019,1,30,4,23,89,0,0,0,15.1,0
2019,1,30,5,22.9,90,0,0,0,14,0
2019,1,30,6,22.8,90,0,0,0,13,0
2019,1,30,7,23,89,16,21,0,13.7,15.000848
2019,1,30,8,23.7,85,77,85,205.8,17.8,70.76332725
2019,1,30,9,24.8,78,178,136,290.3,18.7,158.4628268
2019,1,30,10,25.9,72,325,164,398.5,19.1,279.20269
2019,1,30,11,27,67,603,159,621.7,20.4,497.921823
2019,1,30,12,27.4,63,497,164,670.7,21.6,405.7502036
2019,1,30,13,27.7,62,617,154,643.1,22.3,497.6691767
2019,1,30,14,27.6,62,530,152,706.2,22.2,429.466314
2019,1,30,15,27.3,64,415,127,654.7,20.9,339.782412
2019,1,30,16,26.8,66,248,104,577.8,20.9,206.9575376
2019,1,30,17,26.3,68,85,63,415.9,20.6,72.261611
2019,1,30,18,25.6,72,11,13,128.7,19.4,9.5706248
2019,1,30,19,25.3,74,0,0,0,19.5,0
2019,1,30,20,25,76,0,0,0,19,0
2019,1,30,21,24.9,77,0,0,0,18.2,0
2019,1,30,22,24.7,77,0,0,0,17.4,0
2019,1,30,23,24.5,77,0,0,0,17.1,0
2019,1,31,0,24.6,78,0,0,0,16.2,0
2019,1,31,1,24.4,79,0,0,0,15.9,0
2019,1,31,2,24.2,80,0,0,0,15.3,0
2019,1,31,3,24,80,0,0,0,14.8,0
2019,1,31,4,23.8,81,0,0,0,14.3,0
2019,1,31,5,23.8,81,0,0,0,14.8,0
2019,1,31,6,23.6,82,0,0,0,14.3,0
2019,1,31,7,23.7,82,16,23,0,13.6,14.7799056
2019,1,31,8,24.5,77,113,82,257.2,14.5,101.9974443
2019,1,31,9,25.4,72,289,111,458.1,18.2,253.5602768
2019,1,31,10,26.1,67,456,137,612.1,19.5,391.6732428
2019,1,31,11,26.8,63,582,164,704.8,20.3,488.1083262
2019,1,31,12,26.7,65,435,196,614.7,20.7,365.2241513
2019,1,31,13,26.8,64,487,181,528.4,20.5,407.7576976
2019,1,31,14,26.7,64,409,188,545,19.9,343.9654008
2019,1,31,15,26.6,64,366,134,534.1,19.5,309.1593216
2019,1,31,16,26.4,65,258,112,551.4,19.6,219.479697
2019,1,31,17,25.9,66,90,69,438.1,19.6,78.097779
2019,1,31,18,25.3,69,10,13,134.4,17.9,8.8547305
2019,1,31,19,25.1,70,0,0,0,17.9,0
2019,1,31,20,24.8,70,0,0,0,16.9,0
2019,1,31,21,24.6,71,0,0,0,16.3,0
2019,1,31,22,24.4,72,0,0,0,15.9,0
2019,1,31,23,24.2,73,0,0,0,15.3,0
2019,2,1,0,24.2,77,0,0,0,14.1,0
2019,2,1,1,23.9,78,0,0,0,13,0
2019,2,1,2,23.8,79,0,0,0,12.5,0
2019,2,1,3,23.7,79,0,0,0,10.7,0
2019,2,1,4,23.6,79,0,0,0,10.1,0
2019,2,1,5,23.5,80,0,0,0,10.1,0
2019,2,1,6,23.3,81,0,0,0,10,0
2019,2,1,7,23.5,81,14,22,0,10.4,13.0553885
2019,2,1,8,24.5,76,113,100,245,11.4,102.170419
2019,2,1,9,25.7,70,288,144,454.6,13.2,250.362288
2019,2,1,10,26.6,64,487,158,631,12.8,411.3677312
2019,2,1,11,27.3,61,627,150,748.1,12.7,515.9134382
2019,2,1,12,27.6,61,627,166,752,13.2,508.9069953
2019,2,1,13,27.9,60,655,161,748.7,14.7,525.179655
2019,2,1,14,27.7,61,450,197,666.9,16.9,363.5680725
2019,2,1,15,27.2,64,401,123,579.7,19.7,329.8061392
2019,2,1,16,26.5,67,270,106,588.2,21.9,227.9288025
2019,2,1,17,25.7,70,95,76,456.1,22.8,82.5847825
2019,2,1,18,25.1,72,12,15,145,21.8,10.6601136
2019,2,1,19,24.8,72,0,0,0,21.3,0
2019,2,1,20,24.6,72,0,0,0,20.7,0
2019,2,1,21,24.5,73,0,0,0,20.6,0
2019,2,1,22,24.3,74,0,0,0,19.5,0
2019,2,1,23,24.1,75,0,0,0,17.8,0
2019,2,2,0,24.1,76,0,0,0,15.4,0
2019,2,2,1,23.9,76,0,0,0,13,0
2019,2,2,2,23.8,77,0,0,0,10.7,0
2019,2,2,3,23.6,78,0,0,0,8.9,0
2019,2,2,4,23.4,80,0,0,0,9.4,0
2019,2,2,5,23.2,82,0,0,0,10.7,0
2019,2,2,6,22.9,85,0,0,0,11.9,0
2019,2,2,7,23,85,12,25,0,12.3,11.32854
2019,2,2,8,23.8,80,66,103,159.1,11.7,60.937536
2019,2,2,9,25,74,224,165,311.2,10.9,199.136
2019,2,2,10,26.1,68,423,184,519.9,11,362.7225846
2019,2,2,11,27,64,612,177,686.5,11.5,507.881664
2019,2,2,12,27.8,61,710,166,792,12.6,570.984982
2019,2,2,13,28,60,710,142,828.1,13.9,566.6297
2019,2,2,14,27.8,61,561,146,769.7,15.3,451.1585562
2019,2,2,15,27.5,63,414,143,665.1,17.4,336.4521075
2019,2,2,16,26.8,66,237,129,556.2,18.9,197.7779694
2019,2,2,17,26.2,68,85,81,396.7,18.8,72.574564
2019,2,2,18,25.5,71,11,15,130.3,18,9.62701575
2019,2,2,19,25.2,72,0,0,0,18.1,0
2019,2,2,20,25,74,0,0,0,18.7,0
2019,2,2,21,24.8,75,0,0,0,18.9,0
2019,2,2,22,24.7,76,0,0,0,18.1,0
2019,2,2,23,24.5,77,0,0,0,16.3,0
2019,2,3,0,24.5,77,0,0,0,13.9,0
2019,2,3,1,24.3,79,0,0,0,11.7,0
2019,2,3,2,24.1,80,0,0,0,10.2,0
2019,2,3,3,23.9,82,0,0,0,9.6,0
2019,2,3,4,23.7,83,0,0,0,9.8,0
2019,2,3,5,23.6,84,0,0,0,10.2,0
2019,2,3,6,23.6,85,0,0,0,10.2,0
2019,2,3,7,23.7,84,14,21,0,11.3,12.8881788
2019,2,3,8,24.4,81,63,91,160.3,12.2,56.7069993
2019,2,3,9,25.6,73,277,146,355.5,12.7,240.6004549
2019,2,3,10,26.8,66,461,169,602.3,12.8,384.7073582
2019,2,3,11,27.8,60,635,167,725.4,13.5,511.51282
2019,2,3,12,28.5,59,714,160,804.7,14.5,557.4196215
2019,2,3,13,28.7,59,729,142,832.7,16.3,563.6813531
2019,2,3,14,28.6,60,679,127,852.1,18.7,526.689436
2019,2,3,15,28,63,516,118,822.9,20.3,409.767726
2019,2,3,16,27.2,66,260,140,651.7,21.6,213.129748
2019,2,3,17,26.4,69,118,66,475.2,22.9,99.7148262
2019,2,3,18,25.8,72,14,16,183.9,22.8,12.0783936
2019,2,3,19,25.5,73,0,0,0,22.6,0
2019,2,3,20,25.4,74,0,0,0,21.9,0
2019,2,3,21,25.3,75,0,0,0,20.9,0
2019,2,3,22,25.1,75,0,0,0,19.6,0
2019,2,3,23,24.9,77,0,0,0,18.2,0
2019,2,4,0,24.9,76,0,0,0,16.3,0
2019,2,4,1,24.8,77,0,0,0,15,0
2019,2,4,2,24.7,77,0,0,0,14.1,0
2019,2,4,3,24.4,79,0,0,0,14.1,0
2019,2,4,4,24.2,81,0,0,0,14.8,0
2019,2,4,5,24,82,0,0,0,14.8,0
2019,2,4,6,23.9,83,0,0,0,15.2,0
2019,2,4,7,24.1,83,17,24,0,15.9,15.43270115
2019,2,4,8,24.9,78,95,85,231.4,16.5,84.2289285
2019,2,4,9,26.2,72,253,147,395.2,18.2,214.5727408
2019,2,4,10,27.1,68,276,200,452,18.8,226.5082872
2019,2,4,11,27.5,67,200,269,319.1,18.9,161.46025
2019,2,4,12,27,73,203,241,230.8,19.5,165.948237
2019,2,4,13,27.3,72,245,233,259.4,19.7,197.931678
2019,2,4,14,27.3,72,173,232,249.7,20,139.7640012
2019,2,4,15,27.2,73,185,179,242,21.6,149.8827265
2019,2,4,16,27.1,73,145,126,292.4,21.1,118.0050528
2019,2,4,17,26.6,77,42,58,225.9,20,34.7120256
2019,2,4,18,26.2,79,6,11,63.9,19,5.0287812
2019,2,4,19,25.9,80,0,0,0,19.7,0
2019,2,4,20,25.8,81,0,0,0,20.6,0
2019,2,4,21,25.6,82,0,0,0,20.9,0
2019,2,4,22,25.4,83,0,0,0,20.6,0
2019,2,4,23,25.3,84,0,0,0,20.1,0
2019,2,5,0,25.2,83,0,0,0,18.6,0
2019,2,5,1,25.1,83,0,0,0,17.1,0
2019,2,5,2,24.9,85,0,0,0,15.1,0
2019,2,5,3,24.8,85,0,0,0,15.2,0
2019,2,5,4,24.6,86,0,0,0,13.7,0
2019,2,5,5,24.2,88,0,0,0,14.2,0
2019,2,5,6,23.9,89,0,0,0,15.1,0
2019,2,5,7,24,88,21,24,0,16.2,18.975348
2019,2,5,8,24.9,82,140,83,326.3,19,123.283398
2019,2,5,9,26.1,75,258,138,465.7,19.2,218.6482275
2019,2,5,10,27.1,70,424,158,544.1,18.8,346.806772
2019,2,5,11,28,64,571,181,655.4,18.4,452.693368
2019,2,5,12,28.3,63,649,160,725.3,17.7,508.1578167
2019,2,5,13,28.5,62,616,178,724.6,18.3,478.536828
2019,2,5,14,28.5,62,612,155,738.8,18.8,475.429446
2019,2,5,15,28.2,63,439,160,710.6,20,345.3605976
2019,2,5,16,27.6,65,323,115,651.9,20.8,260.4328005
2019,2,5,17,27,68,139,70,583.8,21.3,114.586596
2019,2,5,18,26.2,71,14,16,212.5,19.8,11.8935572
2019,2,5,19,25.8,74,0,0,0,18.9,0
2019,2,5,20,25.4,76,0,0,0,18.3,0
2019,2,5,21,25.2,78,0,0,0,17.6,0
2019,2,5,22,24.8,80,0,0,0,16.4,0
2019,2,5,23,24.5,82,0,0,0,15,0
2019,2,6,0,24.5,84,0,0,0,13,0
2019,2,6,1,24.3,84,0,0,0,11.4,0
2019,2,6,2,24,86,0,0,0,10.2,0
2019,2,6,3,23.7,88,0,0,0,7.9,0
2019,2,6,4,23.4,90,0,0,0,8.7,0
2019,2,6,5,23.2,92,0,0,0,9.8,0
2019,2,6,6,23,94,0,0,0,10.2,0
2019,2,6,7,23.2,92,21,24,0,10.5,19.4379276
2019,2,6,8,24.5,85,160,84,350.2,10.6,142.4618
2019,2,6,9,25.8,76,357,112,590.5,9.9,305.9272944
2019,2,6,10,27,69,539,129,724.7,9.4,443.589993
2019,2,6,11,27.9,64,671,144,797.5,10.1,534.4611624
2019,2,6,12,28.6,60,722,156,821.5,12,560.043848
2019,2,6,13,28.7,60,749,136,841.5,14.2,578.192797
2019,2,6,14,28.5,61,672,130,850.8,15.6,522.903528
2019,2,6,15,28.1,62,536,116,818.8,17.2,424.3620808
2019,2,6,16,27.5,65,332,111,733.3,16.4,268.917925
2019,2,6,17,26.8,68,149,69,602.4,15.5,123.9274124
2019,2,6,18,26,73,16,16,230.7,13.8,13.663832
2019,2,6,19,25.5,77,0,0,0,13.7,0
2019,2,6,20,25.2,80,0,0,0,13.4,0
2019,2,6,21,24.9,82,0,0,0,12.8,0
2019,2,6,22,24.7,84,0,0,0,11.4,0
2019,2,6,23,24.5,85,0,0,0,10.5,0
2019,2,7,0,24.4,86,0,0,0,9.4,0
2019,2,7,1,24.2,87,0,0,0,8.2,0
2019,2,7,2,24,88,0,0,0,7.4,0
2019,2,7,3,23.7,90,0,0,0,7.6,0
2019,2,7,4,23.6,90,0,0,0,7.4,0
2019,2,7,5,23.6,91,0,0,0,7,0
2019,2,7,6,23.5,92,0,0,0,6.6,0
2019,2,7,7,23.9,90,12,24,0,5.9,10.848138
2019,2,7,8,25,84,73,98,164.6,6.7,63.802
2019,2,7,9,26.2,77,255,145,345.9,8.5,214.450563
2019,2,7,10,27.2,71,474,163,579,9,385.3175862
2019,2,7,11,28,67,671,145,753.5,9.8,529.3260665
2019,2,7,12,28.3,64,697,155,809.3,11.4,544.8370936
2019,2,7,13,28.5,64,721,153,807.3,12.8,558.252996
2019,2,7,14,28.4,64,654,142,821.1,13.8,508.8004896
2019,2,7,15,28.1,66,516,125,789.3,15.2,405.8251764
2019,2,7,16,27.7,67,333,108,716.9,15.8,266.3751416
2019,2,7,17,27,69,144,72,593.4,15.7,118.510128
2019,2,7,18,26.3,73,15,17,221.9,14.4,12.64554525
2019,2,7,19,25.9,76,0,0,0,14.1,0
2019,2,7,20,25.8,77,0,0,0,13.5,0
2019,2,7,21,25.7,78,0,0,0,12.8,0
2019,2,7,22,25.6,79,0,0,0,11.6,0
2019,2,7,23,25.5,80,0,0,0,10.8,0
2019,2,8,0,25.4,81,0,0,0,10.1,0
2019,2,8,1,25.2,81,0,0,0,7.4,0
2019,2,8,2,25,83,0,0,0,4.9,0
2019,2,8,3,24.7,84,0,0,0,4.7,0
2019,2,8,4,24.4,86,0,0,0,3.5,0
2019,2,8,5,24.4,86,0,0,0,2.5,0
2019,2,8,6,24.3,88,0,0,0,1.5,0
2019,2,8,7,24.9,87,15,23,0,0.8,13.09597425
2019,2,8,8,26.4,75,89,99,213.5,4.4,74.4536175
2019,2,8,9,27.2,71,154,173,280.6,6.9,125.1875702
2019,2,8,10,27.8,69,291,248,343.5,7.1,230.9323038
2019,2,8,11,28.6,66,462,249,488.7,7.5,354.8217288
2019,2,8,12,29.1,66,540,261,595.8,9.4,404.752626
2019,2,8,13,29,67,460,252,572.4,12,345.91172
2019,2,8,14,28.7,69,397,229,501.5,15.6,301.9188772
2019,2,8,15,28.3,70,379,145,516.8,16.4,293.3105635
2019,2,8,16,28.1,70,338,107,621.3,17.2,264.060979
2019,2,8,17,27.5,73,151,71,616.2,16.9,120.6827863
2019,2,8,18,26.7,77,16,17,234.3,14.2,13.1656056
2019,2,8,19,26.3,80,0,0,0,13.8,0
2019,2,8,20,26.2,81,0,0,0,15.6,0
2019,2,8,21,26.1,82,0,0,0,16.3,0
2019,2,8,22,26,82,0,0,0,15,0
2019,2,8,23,25.8,83,0,0,0,13.6,0
2019,2,9,0,25.8,85,0,0,0,12.8,0
2019,2,9,1,25.6,86,0,0,0,12.3,0
2019,2,9,2,25.5,86,0,0,0,10.9,0
2019,2,9,3,25.4,86,0,0,0,9.7,0
2019,2,9,4,25.2,87,0,0,0,6,0
2019,2,9,5,24.9,89,0,0,0,3.2,0
2019,2,9,6,24.4,92,0,0,0,1.8,0
2019,2,9,7,25,91,10,22,0,1.3,8.635
2019,2,9,8,26,84,49,100,115.1,1.8,41.070134
2019,2,9,9,26.7,80,227,145,280.7,3.8,185.836728
2019,2,9,10,27.6,76,393,171,499.4,5.8,311.0800932
2019,2,9,11,28.3,72,459,223,555.5,7.6,354.0323916
2019,2,9,12,28.8,69,611,194,618.4,10.3,462.4202583
2019,2,9,13,28.9,69,682,167,741.3,12.8,513.6480613
2019,2,9,14,28.8,69,561,146,735.5,13.8,424.5789933
2019,2,9,15,28.6,70,507,126,716.5,15.1,386.789286
